WBID_2012,WATERSHED,WATERBODY,AU_ID,LOCATION1,LOCATION2,WATERCODE,WATERTYPE,AU_SIZE,SIZE_UNIT,CLASS,QUALIFIER,CATEGORY,TMDL_COUNT,ORIG_FID,Name,Descript,BatchDone,SnapOn,SrcType,Area_SQ_MI,WATERBODY_1,AU_ID_1,TOTAREA,AGAREA,DEVAREA,NATAREA,WETAREA,PERCAG,PERCDEV,PERCNAT,PERCWET,pNatWet_Tt,TOTAREA_PR,AGAREA_PR,DEVAREA_PR,NATAREA_PR,WETAREA_PR,PERCAG_PR,PERCDEV_PR,PERCNAT_PR,PERCWET_PR,TOTAREA_ST,AGAREA_ST,DEVAREA_ST,NATAREA_ST,WETAREA_ST,PERCAG_ST,PERCDEV_ST,PERCNAT_ST,PERCWET_ST,SUM_PERCAG,SUM_PERCDE,SUM_PERCNA,SUM_PERCWE,TOTAREA_SP,AGAREA_SP,DEVAREA_SP,NATAREA_SP,WETAREA_SP,PERCAG_SP,PERCDEV_SP,PERCNAT_SP,PERCWET_SP,PercImp,OBJECTID *,Shape *
<Null>,<Null>,Unnamed Tributary,MA81-91,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA81_91,<Null>,<Null>,<Null>,<Null>,0.24,Unnamed Tributary,MA81-91,0.24,0.005946,0.060672,0.16184,0.011856,2.5,25.2,67.3,4.9,72.2,0.24,0.005946,0.060672,0.16184,0.011856,2.5,25.2,67.3,4.9,0.09,0.002433,0.021841,0.060678,0.005676,2.7,24.1,67,6.3,<Null>,<Null>,<Null>,<Null>,0.09,0.002433,0.021841,0.060678,0.005676,2.7,24.1,67,6.3,7,421,Point
<Null>,<Null>,Unnamed Tributary,MA81-92,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA81_92,<Null>,<Null>,<Null>,<Null>,0.24,Unnamed Tributary,MA81-92,0.24,0.025781,0.037552,0.166587,0.007809,10.8,15.8,70.1,3.3,73.4,0.24,0.025781,0.037552,0.166587,0.007809,10.8,15.8,70.1,3.3,0.03,0,0.007459,0.020931,0.000274,0,26,73,1,<Null>,<Null>,<Null>,<Null>,0.03,0,0.007459,0.020931,0.000274,0,26,73,1,2.5,422,Point
<Null>,<Null>,Unnamed Tributary,MA81-93,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA81_93,<Null>,<Null>,<Null>,<Null>,1.89,Unnamed Tributary,MA81-93,1.89,0.038255,0.046822,1.720146,0.086781,2,2.5,90.9,4.6,95.5,1.89,0.038255,0.046822,1.720146,0.086781,2,2.5,90.9,4.6,0.93,0.024223,0.030229,0.795326,0.078072,2.6,3.3,85.7,8.4,<Null>,<Null>,<Null>,<Null>,0.93,0.024223,0.030229,0.795326,0.078072,2.6,3.3,85.7,8.4,1,423,Point
<Null>,<Null>,Bumbo Brook,MA81-94,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA81_94,<Null>,<Null>,<Null>,<Null>,0.78,Bumbo Brook,MA81-94,0.77,0.046875,0.143424,0.531782,0.052832,6,18.5,68.6,6.8,75.4,0.77,0.046875,0.143424,0.531782,0.052832,6,18.5,68.6,6.8,0.45,0.015802,0.060168,0.321627,0.049949,3.5,13.4,71.9,11.2,<Null>,<Null>,<Null>,<Null>,0.45,0.015802,0.060168,0.321627,0.049949,3.5,13.4,71.9,11.2,5.9,424,Point
<Null>,<Null>,Unnamed Tributary,MA81-95,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA81_95,<Null>,<Null>,<Null>,<Null>,0.21,Unnamed Tributary,MA81-95,0.21,0.01509,0.022904,0.157232,0.011774,7.3,11.1,76,5.7,81.7,0.21,0.01509,0.022904,0.157232,0.011774,7.3,11.1,76,5.7,0.13,0.005437,0.013567,0.101536,0.011774,4.1,10.3,76.7,8.9,<Null>,<Null>,<Null>,<Null>,0.13,0.005437,0.013567,0.101536,0.011774,4.1,10.3,76.7,8.9,5.3,425,Point
<Null>,<Null>,Steam Mill Brook,MA81-96,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA81_96,<Null>,<Null>,<Null>,<Null>,1.76,Steam Mill Brook,MA81-96,1.76,0.004758,0.021648,1.610312,0.12697,0.3,1.2,91.3,7.2,98.5,1.76,0.004758,0.021648,1.610312,0.12697,0.3,1.2,91.3,7.2,0.87,0,0.010082,0.748459,0.111982,0,1.2,86,12.9,<Null>,<Null>,<Null>,<Null>,0.87,0,0.010082,0.748459,0.111982,0,1.2,86,12.9,0.7,426,Point
<Null>,<Null>,Unnamed Tributary,MA81-97,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA81_97,<Null>,<Null>,<Null>,<Null>,0.81,Unnamed Tributary,MA81-97,0.81,0.000815,0.097994,0.648443,0.06496,0.1,12.1,79.8,8,87.8,0.81,0.000815,0.097994,0.648443,0.06496,0.1,12.1,79.8,8,0.2,0,0.010852,0.144641,0.041315,0,5.5,73.5,21,<Null>,<Null>,<Null>,<Null>,0.2,0,0.010852,0.144641,0.041315,0,5.5,73.5,21,2.2,427,Point
<Null>,<Null>,Unnamed Tributary,MA81-98,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA81_98,<Null>,<Null>,<Null>,<Null>,0.63,Unnamed Tributary,MA81-98,0.63,0,0.123101,0.487458,0.024039,0,19.4,76.8,3.8,80.6,0.63,0,0.123101,0.487458,0.024039,0,19.4,76.8,3.8,0.1,0,0.029871,0.065286,0.005711,0,29.6,64.7,5.7,<Null>,<Null>,<Null>,<Null>,0.1,0,0.029871,0.065286,0.005711,0,29.6,64.7,5.7,11.3,428,Point
<Null>,<Null>,Falulah Brook,MA81-99,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA81_99,<Null>,<Null>,<Null>,<Null>,4.13,Falulah Brook,MA81-99,4.12,0.238878,0.140937,3.570636,0.17431,5.8,3.4,86.6,4.2,90.8,3.7,0.238841,0.129313,3.166787,0.16336,6.5,3.5,85.6,4.4,2.17,0.090612,0.063679,1.856254,0.156427,4.2,2.9,85.7,7.2,<Null>,<Null>,<Null>,<Null>,2.03,0.090612,0.059151,1.728214,0.148041,4.5,2.9,85.3,7.3,1.5,429,Point
MA82A-01_2012,Concord (SuAsCo),Sudbury River,MA82A-01,"From the source at the outlet of Cedar Swamp Pond, Westborough to the Fruit Street Bridge, Hopkinton/Westborough.",<Null>,8247650,RIVER,1.895,MILES,B,"WWF, ORW",3,0,33,MA82A_01,Outlet,1,1,0,18.92,Sudbury River,MA82-01,18.92,0.23176,4.747396,10.214494,3.721979,1.2,25.1,54,19.7,73.7,11.84,0.201999,2.932341,5.855264,2.853009,1.7,24.8,49.4,24.1,7.31,0.084076,1.55413,3.469855,2.20145,1.2,21.3,47.5,30.1,0,0,0,0,4.39,0.073467,0.909877,1.803781,1.607699,1.7,20.7,41,36.6,12.4,1088,Point
MA82A-03_2012,Concord (SuAsCo),Sudbury River,MA82A-03,"Outlet Saxonville Pond, Framingham to confluence with Hop Brook (the lower portion of Hop Brook was identified as Wash Brook on USGS quads prior to 1987), Wayland.",<Null>,8247650,RIVER,5.547,MILES,B,AQL,5,0,16,MA82A_03,Outlet,1,1,0,116.67,Sudbury River,MA82-03,116.65,1.832765,36.140682,61.553676,17.119296,1.6,31,52.8,14.7,67.5,14.19,0.316444,3.684277,7.657835,2.535853,2.2,26,53.9,17.9,34.47,0.518125,7.824669,16.540161,9.583715,1.5,22.7,48,27.8,0,0,0,0,4.19,0.044431,0.665677,1.812303,1.670274,1.1,15.9,43.2,39.8,16.5,1075,Point
MA82A-04_2012,Concord (SuAsCo),Sudbury River,MA82A-04,"Confluence with Hop Brook (the lower portion of Hop Brook was identified as Wash Brook on USGS quads prior to 1987), Wayland to confluence with  Assabet River, Concord.",<Null>,8247650,RIVER,11.693,MILES,B,AQL,5,0,17,MA82A_04,Outlet,1,1,0,162.52,Sudbury River,MA82-04,162.49,3.739839,45.31463,86.570499,26.868479,2.3,27.9,53.3,16.5,69.8,7.85,0.60615,1.436125,4.592047,1.216945,7.7,18.3,58.5,15.5,47.14,1.006128,9.316238,21.99934,14.815982,2.1,19.8,46.7,31.4,0,0,0,0,2.01,0.157189,0.180964,0.88554,0.782778,7.8,9,44.1,39,14.5,1076,Point
MA82A-05_2012,Concord (SuAsCo),Hop Brook,MA82A-05,"Outlet of Carding Mill Pond, Sudbury to confluence with Allowance Brook, Sudbury  (Allowance Brook was identified as Landham Brook on USGS quads prior to  1987).",<Null>,8247825,RIVER,6.717,MILES,B,WWF,5,0,34,MA82A_05,Outlet,1,1,0,15.58,Hop Brook,MA82-05,15.58,0.244371,3.385197,9.61004,2.341345,1.6,21.7,61.7,15,76.7,7.69,0.183423,1.90654,4.524899,1.071008,2.4,24.8,58.9,13.9,3.9,0.052287,0.671778,2.053344,1.119691,1.3,17.2,52.7,28.7,0,0,0,0,2.12,0.049468,0.370934,1.071575,0.627191,2.3,17.5,50.6,29.6,11.3,1089,Point
MA82A-07_2012,Concord (SuAsCo),Concord River,MA82A-07,"From the confluence of the Assabet and Sudbury rivers, Concord to the Billerica Water Supply intake, Billerica.",<Null>,8246500,RIVER,10.394,MILES,B\TWS,WWF,5,0,1,MA82A_07,Outlet,1,1,0,367.2,Concord River,MA82-07,366.49,11.58017,93.978344,199.551405,61.38147,3.2,25.6,54.4,16.7,71.1,7.97,0.137535,3.078494,3.650476,1.102258,1.7,38.6,45.8,13.8,111.39,3.155385,20.453464,52.995179,34.787969,2.8,18.4,47.6,31.2,2.946134,25.305552,45.237692,26.510622,1.7,0,0,0,0,2.9,25.3,45.2,26.5,12.8,1071,Point
MA82A-08_2012,Concord (SuAsCo),Concord River,MA82A-08,"From the Billerica Water Supply intake, Billerica to Rogers Street bridge, Lowell.",<Null>,8246500,RIVER,5.073,MILES,B,WWF,5,0,2,MA82A_08,Outlet,1,1,0,400.07,Concord River,MA82-08,399.31,12.219949,105.9382,214.013453,67.143032,3.1,26.5,53.6,16.8,70.4,9.69,0.00883,5.120575,3.147823,1.413036,0.1,52.8,32.5,14.6,119.61,3.432917,22.529699,56.2542,37.398064,2.9,18.8,47,31.3,0.275369,35.042838,34.733579,29.948213,2.58,0,0,0,0,0.3,35,34.7,29.9,13.4,1072,Point
MA82A-09_2012,Concord (SuAsCo),Concord River,MA82A-09,"From the Rogers Street bridge, Lowell to the confluence with the Merrimack River, Lowell.",<Null>,8246500,RIVER,0.899,MILES,B,WWF/CSO,5,0,32,MA82A_09,Outlet,1,1,0,400.68,Concord River,MA82-09,399.44,12.219949,106.029435,214.051784,67.143735,3.1,26.5,53.6,16.8,70.4,7.08,0.00765,4.212564,2.051705,0.803736,0.1,59.5,29,11.4,119.63,3.432917,22.536566,56.257609,37.398767,2.9,18.8,47,31.3,0.43049,42.865619,33.074963,23.628928,1.65,0,0,0,0,0.4,42.9,33.1,23.6,13.4,1087,Point
MA82A-10_2012,Concord (SuAsCo),River Meadow Brook,MA82A-10,"From the outlet of Russell Mill Pond, Chelmsford to the confluence with the Concord River, Lowell.",<Null>,8246525,RIVER,6.415,MILES,B,<Null>,5,0,21,MA82A_10,Outlet,1,1,0,26.87,River MAedow Brook,MA82-10,26.86,0.63213,9.552764,12.087586,4.588068,2.4,35.6,45,17.1,62.1,5.83,0.002243,3.541252,1.587858,0.698214,0,60.7,27.2,12,6.58,0.270423,1.617636,2.606932,2.081984,4.1,24.6,39.6,31.7,0.006264,43.063131,31.217986,25.712619,1.38,0,0,0,0,0,43.1,31.2,25.7,19.6,1080,Point
MA82A-11_2012,Concord (SuAsCo),Whitehall Brook,MA82A-11,"From the outlet of Whitehall Reservoir, Hopkinton to confluence with the Sudbury River, Westborough.",<Null>,8248425,RIVER,3.485,MILES,B,ORW,3,0,20,MA82A_11,Outlet,1,1,0,7.6,Whitehll Brook,MA82-11,7.6,0.077013,1.169671,5.226582,1.124458,1,15.4,68.8,14.8,83.6,5.59,0.077013,0.920288,3.733922,0.860495,1.4,16.5,66.8,15.4,2.7,0.034787,0.364819,1.538348,0.760805,1.3,13.5,57,28.2,0,0,0,0,2.15,0.034787,0.293921,1.20617,0.61131,1.6,13.7,56.2,28.5,5.9,1079,Point
MA82A-13_2012,Concord (SuAsCo),Eames Brook,MA82A-13,"From the outlet of Farm Pond, Framingham to the confluence with the Sudbury River, Framingham.",<Null>,8248125,RIVER,0.566,MILES,B,<Null>,5,0,19,MA82A_13,Outlet,1,1,0,1.2,"EMAes Brook
",MA82-13,1.2,0,0.643882,0.52054,0.038986,0,53.5,43.3,3.2,46.5,1.2,0,0.643882,0.52054,0.038986,0,53.5,43.3,3.2,0.15,0,0.051798,0.078671,0.021285,0,34.1,51.8,14,0,0,0,0,0.15,0,0.051798,0.078671,0.021285,0,34.1,51.8,14,29.5,1078,Point
MA82A-14_2012,Concord (SuAsCo),Pine Brook,MA82A-14,"From source south of Route 20, just east of the Weston/Wayland border to the confluence with the Sudbury River, Wayland.",<Null>,8247950,RIVER,2.485,MILES,B,<Null>,2,0,35,MA82A_14,Outlet,1,1,0,5.81,Pine Brook,MA82-14,5.81,0.161005,1.315757,3.238138,1.095121,2.8,22.6,55.7,18.8,74.5,5.8,0.161005,1.315757,3.23299,1.091156,2.8,22.7,55.7,18.8,1.87,0.018846,0.293877,0.839407,0.721972,1,15.7,44.8,38.5,0,0,0,0,1.87,0.018846,0.293877,0.836522,0.718815,1,15.7,44.8,38.5,10.8,1090,Point
MA82A-15_2012,Concord (SuAsCo),Unnamed Tributary,MA82A-15,"From the source northeast of Indian Head Hill (near Route 20), Marlborough to the inlet of Hager Pond, Marlborough.",<Null>,8247890,RIVER,1.05623,MILES,B,<Null>,5,0,36,MA82A_15,Outlet,1,1,0,1.06,UnnMAed Tributry,MA82-15,1.06,0.011695,0.36759,0.541892,0.136347,1.1,34.8,51.2,12.9,64.1,1.06,0.011695,0.36759,0.541892,0.136347,1.1,34.8,51.2,12.9,0.21,0,0.084377,0.080707,0.046166,0,39.9,38.2,21.9,0,0,0,0,0.21,0,0.084377,0.080707,0.046166,0,39.9,38.2,21.9,21.1,1091,Point
MA82A-16_2012,Concord (SuAsCo),Unnamed Tributary,MA82A-16,"From the outlet of Hager Pond, Marlborough to the inlet of Grist Mill Pond, Marlborough.",<Null>,8247885,RIVER,0.165,MILES,B,<Null>,5,0,24,MA82A_16,Outlet,1,1,0,1.87,UnnMAed Tributry,MA82-16,1.87,0.044733,0.493619,1.091311,0.243477,2.4,26.4,58.3,13,71.3,1.87,0.044733,0.493619,1.091311,0.243477,2.4,26.4,58.3,13,0.43,0.001108,0.121548,0.210445,0.094192,0.3,28.4,49.3,22,0,0,0,0,0.43,0.001108,0.121548,0.210445,0.094192,0.3,28.4,49.3,22,16.3,1082,Point
MA82A-17_2012,Concord (SuAsCo),Unnamed Tributary,MA82A-17,"From the outlet of Grist Mill Pond, Sudbury to the  inlet of Carding Mill Pond, Sudbury.",<Null>,8247880,RIVER,0.519,MILES,B,<Null>,5,0,23,MA82A_17,Outlet,1,1,0,3.14,UnnMAed Tributry,MA82-17,3.14,0.060498,0.688785,1.966453,0.428379,1.9,21.9,62.5,13.6,76.1,3.14,0.060498,0.688785,1.966453,0.428379,1.9,21.9,62.5,13.6,0.83,0.005108,0.181166,0.457845,0.182515,0.6,21.9,55.4,22.1,0,0,0,0,0.83,0.005108,0.181166,0.457845,0.182515,0.6,21.9,55.4,22.1,12.5,1081,Point
<Null>,<Null>,Cold Spring Brook,MA82A-18,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA82A_18,<Null>,<Null>,<Null>,<Null>,5.47,Cold Spring Brook,MA82-18,5.46,0.044545,1.181083,3.2556,0.978135,0.8,21.6,59.6,17.9,77.5,5.46,0.044545,1.181083,3.2556,0.978135,0.8,21.6,59.6,17.9,1.67,0.0081,0.245126,0.83516,0.586298,0.5,14.6,49.9,35,0,0,0,0,1.67,0.0081,0.245126,0.83516,0.586298,0.5,14.6,49.9,35,8.8,1098,Point
MA82A-19_2012,Concord (SuAsCo),Pantry Brook,MA82A-19,"From source west of Haynes Road, Sudbury to the confluence with the Sudbury River, Sudbury.",<Null>,8247700,RIVER,3.226,MILES,B,<Null>,5,0,37,MA82A_19,Outlet,1,1,0,6.01,Pntry Brook,MA82-19,6.01,0.338608,1.07931,2.910631,1.686187,5.6,17.9,48.4,28,76.4,6.01,0.338608,1.07931,2.910631,1.686187,5.6,17.9,48.4,28,1.83,0.088725,0.161624,0.689519,0.886039,4.9,8.9,37.8,48.5,0,0,0,0,1.83,0.088725,0.161624,0.689519,0.886039,4.9,8.9,37.8,48.5,7.3,1092,Point
MA82A-20_2012,Concord (SuAsCo),Mill Brook,MA82A-20,"From the outlet of Crosby Pond, Concord to the confluence with the Concord River, Concord.",<Null>,8246750,RIVER,2.694,MILES,B,<Null>,4C,0,4,MA82A_20,Outlet,1,1,0,3.37,MAill Brook,MA82-20,3.36,0.281637,0.856785,1.526919,0.698722,8.4,25.5,45.4,20.8,66.2,3.36,0.281637,0.856785,1.526919,0.698722,8.4,25.5,45.4,20.8,0.81,0.060377,0.144142,0.271576,0.335176,7.4,17.8,33.5,41.3,7.442266,17.767399,33.475373,41.314962,0.81,0,0,0,0,7.4,17.8,33.5,41.3,13.6,1074,Point
MA82A-22_2012,Concord (SuAsCo),Unnamed Tributary,MA82A-22,"Unnamed tributary to the Sudbury River locally known as Cochituate Brook, from the outlet of the north basin of Lake Cochituate, Framingham to confluence with Sudbury River, Framingham.",<Null>,8248010,RIVER,1.352,MILES,B,<Null>,5,0,28,MA82A_22,Outlet,1,1,0,20.36,UnnMAed Tributry,MA82-22,20.35,0.285057,8.385795,8.698961,2.980651,1.4,41.2,42.7,14.6,57.3,9.62,0,4.786348,4.031283,0.806752,0,49.7,41.9,8.4,4.66,0.090834,1.405928,1.835547,1.329622,1.9,30.2,39.4,28.5,0,0,0,0,2.3,0,0.796237,0.993669,0.507923,0,34.7,43.2,22.1,26,1083,Point
MA82A-23_2012,Concord (SuAsCo),Indian Brook,MA82A-23,"Headwaters, outlet of Icehouse Pond, Hopkinton to the inlet of Hopkinton Reservoir, Hopkinton (formerly part of segment MA82A-12).",<Null>,8248400,RIVER,2.33,MILES,B,<Null>,3,0,38,MA82A_23,Outlet,1,1,0,5.23,Indin Brook,MA82-23,5.23,0.004349,1.031527,3.072534,1.117688,0.1,19.7,58.8,21.4,80.2,4.99,0.004349,0.954156,2.948559,1.086758,0.1,19.1,59,21.8,2,0,0.290087,1.028221,0.682163,0,14.5,51.4,34.1,0,0,0,0,1.84,0,0.250042,0.939806,0.653315,0,13.6,51,35.4,10.4,1093,Point
MA82A-24_2012,Concord (SuAsCo),Indian Brook,MA82A-24,"Outlet of Hopkinton Reservoir, Ashland to the confluence with the Sudbury River, Ashland (formerly part of segment MA82A-12).",<Null>,8248400,RIVER,1.702,MILES,B,<Null>,2,0,29,MA82A_24,Outlet,1,1,0,7.84,Indin Brook,MA82-24,7.84,0.023832,1.481109,4.987037,1.34613,0.3,18.9,63.6,17.2,80.8,4.62,0.019483,0.70642,3.176207,0.721338,0.4,15.3,68.7,15.6,2.72,0.005236,0.408639,1.492332,0.810569,0.2,15,54.9,29.8,0,0,0,0,1.17,0.005236,0.126049,0.664736,0.375535,0.4,10.8,56.7,32.1,9.5,1084,Point
MA82A-25_2012,Concord (SuAsCo),Sudbury River,MA82A-25,"From the Fruit Street bridge Hopkinton/Westborough to the inlet of Framingham Reservoir #2, Ashland (formerly part of segment MA82A-02).",<Null>,8247650,RIVER,6.295,MILES,B,WWF,5,0,30,MA82A_25,Outlet,1,1,0,43.35,Sudbury River,MA82-25,43.34,0.330332,10.514482,25.051354,7.44481,0.8,24.3,57.8,17.2,75,10.57,0.064331,2.756089,6.412146,1.340753,0.6,26.1,60.6,12.7,15.14,0.105075,2.988715,7.567176,4.483042,0.7,19.7,50,29.6,0,0,0,0,3.36,0.013336,0.714181,1.817412,0.81139,0.4,21.3,54.1,24.2,11.7,1085,Point
MA82A-26_2012,Concord (SuAsCo),Sudbury River,MA82A-26,"From the outlet of Framingham Reservoir #1, Framingham to the inlet of Saxonville Pond, Framingham (formerly part of segment MA82A-02).",<Null>,8247650,RIVER,2.764,MILES,B,WWF,5,0,31,MA82A_26,Outlet,1,1,0,82.03,Sudbury River,MA82-26,82.02,1.25264,23.577621,45.436305,11.751273,1.5,28.7,55.4,14.3,69.7,11.08,0.240289,4.276616,5.583718,0.981791,2.2,38.6,50.4,8.9,25.84,0.393694,5.66152,13.061504,6.725548,1.5,21.9,50.5,26,0,0,0,0,2.91,0.107752,0.840446,1.393497,0.568338,3.7,28.9,47.9,19.5,14.5,1086,Point
MA82A-27_2012,Concord (SuAsCo),Denny Brook,MA82A-27,"From outlet of unnamed pond west of South Street, Westborough to confluence with Jackstraw Brook, Westborough",<Null>,8248525,RIVER,0.642,MILES,B,<Null>,3,0,48,MA82A_27,Outlet,1,1,0,1.1,Denny Brook,MA82-27,1.1,0.02361,0.436677,0.512186,0.126372,2.1,39.7,46.6,11.5,58.1,1.1,0.02361,0.436677,0.512186,0.126372,2.1,39.7,46.6,11.5,0.42,0.007695,0.163064,0.157196,0.087217,1.9,39.3,37.9,21,0,0,0,0,0.42,0.007695,0.163064,0.157196,0.087217,1.9,39.3,37.9,21,17.8,1097,Point
MA82A-28_2012,Concord (SuAsCo),Jackstraw Brook,MA82A-28,"From headwaters west of Upton Road, Westborough to inlet of Cedar Swamp Pond, Westborough",<Null>,8248475,RIVER,1.919,MILES,B,<Null>,3,0,46,MA82A_28,Outlet,1,1,0,6.62,Jckstrw Brook,MA82-28,6.62,0.045158,2.355011,2.581995,1.63315,0.7,35.6,39,24.7,63.7,6.42,0.045158,2.299309,2.474226,1.602908,0.7,35.8,38.5,25,2.49,0.00797,0.734889,0.91156,0.837114,0.3,29.5,36.6,33.6,0,0,0,0,2.41,0.00797,0.721194,0.861977,0.816255,0.3,30,35.8,33.9,19.2,1095,Point
MA82A-29_2012,Concord (SuAsCo),Rutters Brook,MA82A-29,"From headwaters near Robin Road, Westborough to confluence with Jackstraw Brook, Westborough",<Null>,8248500,RIVER,1.968,MILES,B,<Null>,3,0,47,MA82A_29,Outlet,1,1,0,3.73,Rutters Brook,MA82-29,3.73,0.00553,1.410664,1.186715,1.127632,0.1,37.8,31.8,30.2,62,3.73,0.00553,1.410664,1.186715,1.127632,0.1,37.8,31.8,30.2,1.27,0,0.391871,0.388968,0.490995,0,30.8,30.6,38.6,0,0,0,0,1.27,0,0.391871,0.388968,0.490995,0,30.8,30.6,38.6,23.1,1096,Point
MA82A-30_2012,Concord (SuAsCo),Piccadilly Brook,MA82A-30,"From headwaters, outlet of Westboro Reservoir, Westborough to inlet to Cedar Swamp Pond, Westborough",<Null>,8248450,RIVER,2.032,MILES,B,<Null>,3,0,45,MA82A_30,Outlet,1,1,0,2.47,Piccdilly Brook,MA82-30,2.47,0.086871,0.571005,1.392127,0.419707,3.5,23.1,56.4,17,73.4,2.34,0.086871,0.569535,1.268685,0.417572,3.7,24.3,54.2,17.8,1.28,0.033555,0.236369,0.728539,0.279158,2.6,18.5,57,21.8,0,0,0,0,1.21,0.033555,0.235338,0.65921,0.278009,2.8,19.5,54.7,23.1,12.3,1094,Point
MA82A-21_2012,Concord (SuAsCo),Unnamed Tributary,MA82A-31,"From the outlet of Heart Pond, Chelmsford to the inlet of Russell Millpond, Chelmsford.",<Null>,8246605,RIVER,4.113,MILES,B,<Null>,2,0,3,MA82A_31,Outlet,1,1,0,10,UnnMAed Tributry,MA82-31,10,0.400901,1.926512,5.457141,2.210857,4,19.3,54.6,22.1,76.7,6.32,0.271101,1.104749,3.633433,1.310536,4.3,17.5,57.5,20.7,2.49,0.14133,0.321959,1.149924,0.880851,5.7,12.9,46.1,35.3,6.190495,11.728221,50.263814,31.817471,1.54,0,0,0,0,6.2,11.7,50.3,31.8,8.7,1073,Point
<Null>,<Null>,Jackstraw Brook,MA82A-32,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA82A_32,<Null>,<Null>,<Null>,<Null>,1.4,Jckstrw Brook,MA82-32,1.4,0,0.446172,0.802516,0.154592,0,31.8,57.2,11,68.2,1.4,0,0.446172,0.802516,0.154592,0,31.8,57.2,11,0.62,0,0.164995,0.340298,0.119445,0,26.4,54.5,19.1,0,0,0,0,0.62,0,0.164995,0.340298,0.119445,0,26.4,54.5,19.1,13.8,1099,Point
MA82A-33,<Null>,Stony Brook,MA82A-33,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA82A_33,<Null>,<Null>,<Null>,<Null>,22.87,Stony Brook,MA82-33,22.87,0.551598,7.429732,12.048024,2.839935,2.4,32.5,52.7,12.4,65.1,9.52,0.156302,2.151856,6.38523,0.82192,1.6,22.6,67.1,8.6,6.76,0.150047,1.620286,3.539126,1.452331,2.2,24,52.3,21.5,0,0,0,0,2.72,0.034298,0.47921,1.790751,0.411182,1.3,17.6,65.9,15.1,16.9,1100,Point
<Null>,<Null>,Beaver Brook,MA82A-34,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA82A_34,<Null>,<Null>,<Null>,<Null>,5.59,Bever Brook,MA82-34,5.58,0.173781,1.921696,2.484996,1.002282,3.1,34.4,44.5,18,62.5,4.47,0.147408,1.670795,2.059229,0.589582,3.3,37.4,46.1,13.2,1.59,0.086922,0.41864,0.610359,0.475592,5.5,26.3,38.4,29.9,6.564098,27.77663,37.965192,27.69408,1.32,0,0,0,0,6.6,27.8,38,27.7,17.2,1101,Point
<Null>,<Null>,Unnamed Tributary,MA82A-35,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA82A_35,<Null>,<Null>,<Null>,<Null>,1.36,UnnMAed Tributry,MA82-35,1.36,0.001882,0.308264,0.825143,0.220092,0.1,22.7,60.9,16.2,77.1,1.36,0.001882,0.308264,0.825143,0.220092,0.1,22.7,60.9,16.2,0.37,0,0.059472,0.181846,0.130755,0,16,48.9,35.1,0,0,0,0,0.37,0,0.059472,0.181846,0.130755,0,16,48.9,35.1,10.1,1102,Point
MA82A-36,<Null>,Unnamed Tributary,MA82A-36,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,MA82A_36,<Null>,<Null>,<Null>,<Null>,1.8,UnnMAed Tributry,MA82-36,1.8,0.013873,0.278268,1.242204,0.2655,0.8,15.5,69,14.8,83.8,1.8,0.013873,0.278268,1.242204,0.2655,0.8,15.5,69,14.8,0.4,0.001251,0.05331,0.237631,0.1092,0.3,13.3,59.2,27.2,0,0,0,0,0.4,0.001251,0.05331,0.237631,0.1092,0.3,13.3,59.2,27.2,5.7,1103,Point
